date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,daily_partial_child,daily_full_child,daily_booster_child,daily_booster2_child,daily_partial_adolescent,daily_full_adolescent,daily_booster_adolescent,daily_booster2_adolescent,daily_partial_adult,daily_full_adult,daily_booster_adult,daily_booster2_adult,daily_partial_elderly,daily_full_elderly,daily_booster_elderly,daily_booster2_elderly,admitted_covid,discharged_covid,icu_covid,vent_covid,beds_covid,beds_icu_covid,total_child_vax,total_adol_vax,total_adult_vax,total_elderly_vax,MCO
2021-12-21,Sarawak,31,1,78,30183,0,4,0,18,9,3,0,0,0,199,78,5,0,89,75,16038,40,6,14,2507,4,3,25,12,4,1283,136,3,282,16242,2531,1
2021-12-21,Selangor,736,14,1172,44298,5,161,5,527,43,1,4,5,0,240,366,8,0,380,587,36317,69,48,61,2487,5,107,111,61,43,1186,98,10,614,37353,2601,1
2021-12-21,Terengganu,202,4,175,46512,0,39,0,152,11,0,0,0,0,62,52,0,0,39,50,4122,12,3,5,612,3,21,17,26,15,475,40,0,114,4223,623,1
2021-12-21,W.P. Kuala Lumpur,258,6,360,50482,1,56,1,192,9,0,0,0,0,105,216,5,0,152,196,19116,27,12,22,1231,1,35,16,19,6,572,42,0,326,19491,1266,1
2021-12-21,W.P. Labuan,6,0,19,50563,0,4,0,2,0,0,0,0,0,6,2,0,0,8,1,116,1,0,2,32,0,0,0,1,0,93,7,0,8,126,34,1
2021-12-21,W.P. Putrajaya,35,0,34,51026,0,15,1,17,2,0,0,0,0,7,6,0,0,8,13,920,3,2,0,204,1,0,0,2,2,56,6,0,13,944,207,1
2021-12-22,Johor,467,7,403,6276,48,120,6,328,13,1,1,0,0,120,131,3,0,197,318,16574,35,16,31,3332,4,71,53,23,18,2290,74,2,254,17124,3383,1
2021-12-22,Kedah,219,9,264,8065,4,64,3,141,11,0,0,0,0,168,201,5,0,109,194,6043,11,9,32,1550,1,13,7,25,8,1259,130,0,374,6357,1592,1
2021-12-22,Kelantan,375,2,349,11244,1,98,2,258,17,0,0,0,0,113,179,0,0,66,151,3711,5,13,18,1066,9,47,48,29,18,598,60,0,292,3933,1106,1
2021-12-22,Melaka,67,3,39,13247,5,17,0,47,3,3,0,0,0,42,269,0,0,63,59,5178,6,7,7,552,1,10,21,14,5,651,38,3,311,5306,567,1
2021-12-22,Negeri Sembilan,121,5,228,15150,0,29,1,85,6,1,0,0,0,70,121,0,0,38,76,6769,3,12,13,686,0,24,31,15,12,1084,68,1,191,6886,711,1
2021-12-22,Overall,3519,100,5118,429675,79,819,28,2503,169,11,4,4,0,1372,1956,33,0,1598,2459,150592,208,184,277,20014,41,405,458,338,186,12836,1065,19,3361,154857,20516,1
2021-12-22,Pahang,214,9,571,18552,0,53,2,149,10,0,1,0,0,25,75,0,0,36,58,3993,10,5,8,851,4,28,24,15,12,659,81,1,100,4097,868,1
2021-12-22,Perak,158,12,293,20281,1,24,0,120,14,0,0,0,0,93,77,1,0,103,147,8803,20,24,23,2699,5,33,42,37,23,640,85,0,171,9073,2751,1
2021-12-22,Perlis,13,5,38,20607,0,5,0,6,2,0,0,0,0,16,12,0,0,16,11,819,1,2,3,504,1,3,7,3,2,156,11,0,28,847,510,1
2021-12-22,Pulau Pinang,192,0,128,23658,2,38,0,145,9,0,0,0,0,66,93,3,0,102,154,10310,9,21,18,1625,2,20,29,25,11,626,49,0,162,10575,1666,1
2021-12-22,Sabah,202,10,757,28628,9,48,5,140,9,1,2,0,0,87,85,1,0,209,246,4435,10,17,29,1147,3,23,25,33,8,1208,148,3,173,4900,1196,1
2021-12-22,Sarawak,30,1,45,29104,0,4,0,22,4,0,0,1,0,149,51,3,0,53,44,15429,14,7,7,2385,2,6,19,12,3,1283,136,1,203,15540,2401,1
2021-12-22,Selangor,945,13,1414,42745,4,216,6,681,42,3,0,0,0,229,393,8,0,429,742,42704,70,30,65,1564,4,64,81,59,39,1186,98,3,630,43945,1663,1
2021-12-22,Terengganu,210,4,239,44927,0,35,0,159,16,0,0,1,0,68,60,1,0,39,85,4443,3,6,7,632,1,47,39,25,17,475,40,1,129,4570,646,1
2021-12-22,W.P. Kuala Lumpur,279,20,321,48855,3,60,3,208,8,2,0,2,0,117,204,8,0,125,170,20157,9,14,16,1282,3,14,30,20,8,572,34,4,329,20461,1315,1
2021-12-22,W.P. Labuan,7,0,4,48939,2,2,0,4,1,0,0,0,0,2,3,0,0,6,0,115,0,1,0,29,0,0,0,1,0,93,7,0,5,121,30,1
2021-12-22,W.P. Putrajaya,20,0,25,49397,0,6,0,10,4,0,0,0,0,7,2,0,0,7,4,1109,2,0,0,110,1,2,2,2,2,56,6,0,9,1122,111,1
2021-12-23,Johor,398,3,547,6126,35,95,3,291,9,2,0,0,0,262,318,9,1,311,583,18919,31,33,53,2975,9,62,45,22,16,2290,74,2,590,19844,3070,1
2021-12-23,Kedah,207,10,349,7772,0,58,0,137,12,0,0,0,0,141,201,1,0,166,216,5862,20,18,32,2243,5,31,20,24,9,1259,130,0,343,6264,2298,1
2021-12-23,Kelantan,345,10,498,10795,3,89,2,239,15,0,0,0,0,99,126,0,0,49,146,3530,36,7,19,691,8,39,40,29,14,598,60,0,225,3761,725,1
2021-12-23,Melaka,150,4,355,12593,1,38,0,103,9,5,0,0,0,49,146,0,0,28,46,5266,8,3,5,653,2,4,13,15,6,651,34,5,195,5348,663,1
2021-12-23,Negeri Sembilan,153,0,246,14402,0,29,0,116,8,0,0,0,0,68,87,0,0,46,70,7170,14,4,8,550,2,39,31,17,12,1084,68,0,155,7300,564,1
2021-12-23,Overall,3510,95,4997,414372,59,751,17,2552,190,23,9,8,0,1496,2202,35,1,1627,2849,148069,295,192,310,22016,87,407,413,330,180,12836,1049,40,3734,152840,22605,1
2021-12-23,Pahang,194,2,413,17583,2,41,3,139,11,0,1,0,0,13,54,1,0,23,47,4016,9,12,5,1152,0,22,33,15,10,659,81,1,68,4095,1169,1
2021-12-23,Perak,206,9,179,19325,0,22,2,161,21,0,0,0,0,146,113,4,0,124,146,8623,33,24,25,2760,36,44,47,35,28,640,85,0,263,8926,2845,1
2021-12-23,Perlis,29,0,29,19651,0,8,0,20,1,0,0,0,0,12,11,0,0,15,10,1161,0,3,1,439,0,5,2,3,2,156,11,0,23,1186,443,1
2021-12-23,Pulau Pinang,222,4,149,22768,4,36,0,174,12,1,0,0,0,45,135,3,0,70,159,10743,35,8,15,1305,1,21,29,21,9,626,49,1,183,11007,1329,1
2021-12-23,Sabah,161,10,177,27721,5,42,0,112,7,2,2,1,0,62,84,3,0,187,219,4022,4,23,38,980,9,21,24,32,7,1208,148,5,149,4432,1050,1
2021-12-23,Sarawak,35,2,66,28166,0,6,0,19,10,0,0,0,0,83,42,5,0,58,80,13797,15,8,13,1778,5,3,7,11,2,1283,136,0,130,13950,1804,1
2021-12-23,Selangor,951,22,1428,41324,7,195,3,709,44,2,2,1,0,322,472,5,0,362,739,41348,60,21,61,2836,7,63,53,61,40,1186,86,5,799,42509,2925,1
2021-12-23,Terengganu,213,3,188,43527,0,46,2,158,7,8,0,0,0,80,122,0,0,50,115,4600,16,4,11,478,0,26,44,24,14,475,40,8,202,4781,493,1
2021-12-23,W.P. Kuala Lumpur,210,16,320,47341,2,34,2,155,19,2,4,6,0,109,283,3,0,135,258,17794,11,23,23,2907,3,27,23,18,9,572,34,12,395,18198,2956,1
2021-12-23,W.P. Labuan,7,0,20,47412,0,0,0,5,2,1,0,0,0,4,4,0,0,1,2,95,0,1,0,109,0,0,1,1,0,93,7,1,8,98,110,1
2021-12-23,W.P. Putrajaya,29,0,33,47866,0,12,0,14,3,0,0,0,0,1,4,1,0,2,13,1123,3,0,1,160,0,0,1,2,2,56,6,0,6,1141,161,1
2021-12-24,Johor,396,15,495,6021,40,104,0,279,13,0,1,0,0,26,52,2,0,149,220,12008,33,9,13,2012,7,67,72,22,17,2290,74,1,80,12410,2041,1
2021-12-24,Kedah,269,13,261,7673,0,68,1,183,17,2,2,1,0,44,35,2,0,63,54,4676,21,9,7,1337,1,24,20,24,7,1259,130,5,81,4814,1354,1
2021-12-24,Kelantan,370,8,284,10780,4,93,4,244,29,0,0,0,0,9,4,1,0,5,5,939,4,2,1,164,0,53,45,32,14,577,60,0,14,953,167,1
2021-12-24,Melaka,118,4,73,12623,2,30,2,77,9,0,0,0,0,43,139,4,0,27,40,5119,10,3,8,677,0,9,6,15,4,651,34,0,186,5196,688,1
2021-12-24,Negeri Sembilan,141,1,243,14330,9,31,3,101,6,0,0,0,0,83,103,1,0,29,58,5162,8,11,7,537,0,32,28,18,13,1084,68,0,187,5257,555,1
2021-12-24,Overall,3528,103,4483,406351,94,767,25,2528,208,4,7,1,0,840,1532,33,0,1139,2233,119540,316,142,249,15434,39,398,440,339,180,12815,1049,12,2405,123228,15864,1
2021-12-24,Pahang,225,1,665,17070,0,50,1,164,10,1,1,0,0,37,101,2,0,43,67,3516,12,6,7,879,1,26,32,22,12,659,81,2,140,3638,893,1
2021-12-24,Perak,194,9,195,18807,7,25,4,153,12,0,0,0,0,115,190,3,0,128,309,7883,25,21,49,1946,13,29,47,36,26,640,85,0,308,8345,2029,1
2021-12-24,Perlis,20,2,25,19128,0,3,0,16,1,0,0,0,0,13,19,0,0,4,16,936,0,0,1,333,1,0,5,3,2,156,11,0,32,956,335,1
2021-12-24,Pulau Pinang,263,9,221,22287,17,52,1,194,16,0,0,0,0,48,104,4,0,58,101,9862,26,7,15,958,3,19,26,21,10,626,49,0,156,10047,983,1
2021-12-24,Sabah,168,5,206,27201,1,40,0,117,11,0,0,0,0,25,36,1,0,90,100,1092,5,5,6,217,0,16,30,32,6,1208,148,0,62,1287,228,1
2021-12-24,Sarawak,19,1,61,27604,0,5,1,8,5,0,0,0,0,62,85,5,0,31,67,11557,18,4,16,1149,4,7,23,8,2,1283,136,0,152,11673,1173,1
2021-12-24,Selangor,848,15,1259,40348,13,177,6,618,47,1,3,0,0,228,454,3,0,372,991,37820,116,47,99,2155,7,49,47,63,42,1186,86,4,685,39299,2308,1
2021-12-24,Terengganu,270,3,80,42736,0,39,0,214,17,0,0,0,0,6,3,0,0,13,12,2025,5,3,0,199,0,37,46,22,13,475,40,0,9,2055,202,1
2021-12-24,W.P. Kuala Lumpur,200,16,355,46394,0,44,2,142,12,0,0,0,0,86,204,4,0,110,172,15830,29,15,18,2680,2,28,13,19,10,572,34,0,294,16141,2715,1
2021-12-24,W.P. Labuan,4,0,6,46463,1,0,0,3,1,0,0,0,0,1,0,1,0,3,1,150,3,0,1,51,0,1,0,0,0,93,7,0,2,157,52,1
2021-12-24,W.P. Putrajaya,23,1,54,46886,0,6,0,15,2,0,0,0,0,14,3,0,0,14,20,965,1,0,1,140,0,1,0,2,2,56,6,0,17,1000,141,1
2021-12-25,Johor,416,18,1232,5202,27,107,2,288,19,0,1,0,0,8,9,2,0,44,67,5342,10,4,7,660,1,45,29,21,16,2290,74,1,19,5463,672,1
2021-12-25,Kedah,192,30,184,6862,0,44,0,131,17,0,1,0,0,7,4,0,0,22,31,444,1,2,0,156,2,10,8,24,6,1259,130,1,11,498,160,1
2021-12-25,Kelantan,391,3,89,10269,12,104,1,264,22,0,0,0,0,10,15,0,0,8,20,526,2,2,4,167,2,55,48,32,13,510,60,0,25,556,175,1
2021-12-25,Melaka,108,13,213,12007,0,22,0,79,7,0,0,0,0,0,0,0,0,11,4,1543,0,0,0,332,1,10,4,11,3,651,34,0,0,1558,333,1
2021-12-25,Negeri Sembilan,124,5,168,13669,0,30,1,79,14,0,0,0,0,0,3,0,0,0,0,276,0,0,0,16,0,26,36,15,10,1084,68,0,3,276,16,1
2021-12-25,Overall,3160,156,4420,392607,71,671,12,2264,213,0,4,0,0,101,603,10,0,350,679,20737,67,25,62,3006,18,344,312,324,175,12748,1049,4,714,21833,3111,1
2021-12-25,Pahang,200,7,249,16358,0,33,1,157,9,0,1,0,0,24,272,0,0,23,147,702,3,2,20,332,2,38,30,21,15,659,81,1,296,875,356,1
2021-12-25,Perak,164,13,0,18255,10,23,2,123,16,0,0,0,0,7,11,1,0,16,28,514,1,1,3,164,1,34,29,34,21,640,85,0,19,559,169,1
2021-12-25,Perlis,26,14,36,18565,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,156,11,0,0,0,0,1
2021-12-25,Pulau Pinang,210,2,397,21534,2,43,0,148,19,0,0,0,0,3,3,0,0,12,8,222,0,2,3,50,0,19,11,19,9,626,49,0,6,242,55,1
2021-12-25,Sabah,127,7,157,26418,12,25,0,94,8,0,0,0,0,6,42,1,0,95,121,217,0,3,7,48,0,11,32,31,7,1208,148,0,49,433,58,1
2021-12-25,Sarawak,27,0,69,26779,0,3,0,18,6,0,0,0,0,5,174,2,0,6,6,567,0,1,0,92,0,12,15,10,4,1283,136,0,181,579,93,1
2021-12-25,Selangor,802,18,1151,39168,7,169,3,584,46,0,1,0,0,20,59,1,0,85,192,5751,28,4,12,451,4,47,21,63,45,1186,86,1,80,6056,471,1
2021-12-25,Terengganu,183,14,111,41627,0,29,1,142,11,0,0,0,0,5,6,2,0,7,21,2317,17,2,1,325,2,21,25,22,13,475,40,0,13,2362,330,1
2021-12-25,W.P. Kuala Lumpur,159,11,326,45116,1,30,0,115,14,0,0,0,0,6,5,0,0,21,34,2142,2,2,5,183,3,12,18,16,9,572,34,0,11,2199,193,1
2021-12-25,W.P. Labuan,2,0,10,45177,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,7,0,0,0,0,1
2021-12-25,W.P. Putrajaya,29,1,28,45601,0,9,1,16,3,0,0,0,0,0,0,1,0,0,0,174,3,0,0,30,0,1,2,3,2,56,6,0,1,177,30,1
2021-12-26,Johor,342,12,267,5275,18,93,0,234,15,0,1,0,0,99,107,6,0,139,228,8591,23,16,22,3004,7,70,31,20,14,2290,74,1,212,8981,3049,1
2021-12-26,Kedah,169,30,271,6832,0,34,0,123,12,0,1,0,0,60,103,1,0,65,96,2586,5,9,23,2033,2,27,78,27,4,1259,130,1,164,2752,2067,1
2021-12-26,Kelantan,311,16,526,10024,3,80,1,210,20,0,1,0,0,23,20,0,0,14,32,761,0,3,0,128,0,41,27,29,13,510,60,1,43,807,131,1
2021-12-26,Melaka,130,2,159,11733,2,31,1,79,19,0,0,0,0,0,1,0,0,2,15,2196,1,0,0,285,9,9,10,12,4,651,34,0,1,2214,294,1
2021-12-26,Negeri Sembilan,114,3,138,13370,10,26,0,80,8,0,0,0,0,7,18,0,0,6,28,1413,3,2,6,143,1,18,27,14,10,1084,68,0,25,1450,152,1
2021-12-26,Overall,2778,129,3539,385169,58,638,12,1952,176,1,4,1,0,311,523,11,0,474,842,47204,126,61,95,15000,38,360,390,306,170,12748,1049,6,845,48646,15194,1
2021-12-26,Pahang,162,1,149,16072,0,38,0,117,7,0,0,0,0,3,5,0,0,0,6,818,2,0,0,364,0,19,35,16,14,659,81,0,8,826,364,1
2021-12-26,Perak,161,12,385,17741,0,19,3,120,19,0,0,0,0,4,9,1,0,6,25,1392,3,2,5,356,1,37,31,26,20,640,85,0,14,1426,364,1
2021-12-26,Perlis,11,1,9,18053,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,36,0,5,3,2,2,156,11,0,0,5,36,1
2021-12-26,Pulau Pinang,247,4,214,21052,20,55,0,173,19,0,0,0,0,37,84,0,0,24,40,4918,14,2,5,779,2,26,17,18,8,626,49,0,121,4996,788,1
2021-12-26,Sabah,108,3,123,25920,0,34,0,71,3,0,0,0,0,5,15,0,0,53,61,414,1,3,2,373,1,14,29,30,6,1208,148,0,20,529,379,1
2021-12-26,Sarawak,24,0,50,26254,0,2,0,18,4,0,0,0,0,6,2,1,0,11,13,2671,8,2,1,331,0,4,13,9,4,1283,136,0,9,2703,334,1
2021-12-26,Selangor,676,13,941,38378,4,153,2,491,30,1,0,1,0,50,118,2,0,113,224,14541,38,15,22,4189,10,48,44,59,45,1186,86,2,170,14916,4236,1
2021-12-26,Terengganu,164,15,83,40913,0,34,3,121,6,0,0,0,0,6,3,0,0,8,18,1945,18,2,4,232,1,27,26,22,15,475,40,0,9,1989,239,1
2021-12-26,W.P. Kuala Lumpur,135,12,198,44338,1,29,1,95,10,0,1,0,0,10,38,0,0,33,54,4560,10,5,5,2717,4,14,16,19,9,572,34,1,48,4657,2731,1
2021-12-26,W.P. Labuan,6,2,12,44393,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,93,7,0,0,0,0,1
2021-12-26,W.P. Putrajaya,18,3,14,44821,0,6,0,9,3,0,0,0,0,1,0,0,0,0,2,393,0,0,0,30,0,1,1,3,2,56,6,0,1,395,30,1
2021-12-27,Johor,361,23,448,5185,24,95,1,243,22,2,0,2,0,124,159,9,0,200,323,12090,34,21,40,3106,13,60,40,17,14,2290,74,4,292,12647,3180,1
2021-12-27,Kedah,273,36,267,6747,0,56,0,195,22,0,0,0,0,104,114,2,0,80,161,4701,4,6,23,1915,4,13,77,26,7,1259,130,0,220,4946,1948,1
2021-12-27,Kelantan,346,18,489,9794,13,77,2,249,18,0,0,0,0,107,179,3,0,78,178,2181,12,11,17,870,5,42,28,26,15,510,60,0,289,2449,903,1
2021-12-27,Melaka,76,7,179,11399,1,18,0,50,8,0,0,0,0,65,73,0,0,32,57,4579,8,4,6,1026,5,14,11,8,4,651,34,0,138,4676,1041,1
2021-12-27,Negeri Sembilan,92,3,131,12995,0,18,1,66,7,0,0,0,0,73,110,0,0,60,62,2643,4,5,9,1130,4,20,24,14,11,1084,68,0,183,2769,1148,1
2021-12-27,Overall,2757,147,4620,368619,88,587,15,1977,178,5,6,3,0,1438,2228,43,0,1440,2570,91943,218,182,268,27861,94,333,350,297,169,12728,1049,14,3709,96171,28405,1
2021-12-27,Pahang,180,4,380,15496,8,33,2,133,12,0,1,0,0,44,73,2,0,28,92,3172,11,4,8,1122,3,23,21,13,12,659,81,1,119,3303,1137,1
2021-12-27,Perak,189,16,175,17175,10,42,3,132,12,0,2,0,0,133,106,3,0,140,205,5397,22,30,22,2868,15,30,29,23,13,640,85,2,242,5764,2935,1
2021-12-27,Perlis,13,2,24,17476,0,0,0,12,1,0,0,0,0,11,19,0,0,8,20,598,5,3,5,206,1,1,4,4,3,156,11,0,30,631,215,1
2021-12-27,Pulau Pinang,197,6,873,19794,6,37,2,142,16,0,0,0,0,92,145,2,0,93,129,6701,10,21,16,2018,6,17,10,19,8,626,49,0,239,6933,2061,1
2021-12-27,Sabah,125,6,478,24307,9,34,0,81,10,1,3,0,0,70,99,2,0,118,189,1870,3,10,25,1143,5,8,15,33,9,1208,148,4,171,2180,1183,1
2021-12-27,Sarawak,21,1,50,24612,0,1,0,16,4,1,0,0,0,152,154,4,0,63,88,8548,8,8,10,2018,4,4,14,8,3,1283,136,1,310,8707,2040,1
2021-12-27,Selangor,565,0,683,36607,17,118,2,413,32,1,0,1,0,215,400,5,0,372,655,25388,55,43,48,5733,15,51,43,61,41,1166,86,2,620,26470,5839,1
2021-12-27,Terengganu,172,6,187,39127,0,32,1,136,3,0,0,0,0,93,119,1,0,44,79,3552,16,4,4,707,4,30,18,20,16,475,40,0,213,3691,719,1
2021-12-27,W.P. Kuala Lumpur,135,18,218,42466,0,22,1,102,10,0,0,0,0,150,418,8,0,119,292,9579,26,12,34,3786,10,17,15,22,11,572,34,0,576,10016,3842,1
2021-12-27,W.P. Labuan,1,0,6,42516,0,1,0,0,0,0,0,0,0,0,5,0,0,2,2,180,0,0,0,36,0,1,0,0,0,93,7,0,5,184,36,1
2021-12-27,W.P. Putrajaya,11,1,32,42923,0,3,0,7,1,0,0,0,0,5,55,2,0,3,38,764,0,0,1,177,0,2,1,3,2,56,6,0,62,805,178,1
2021-12-28,Johor,297,14,466,5012,29,70,1,212,14,1,0,1,0,150,123,11,0,199,306,16980,34,24,24,2803,9,70,48,17,13,2290,74,2,284,17519,2860,1
2021-12-28,Kedah,245,29,176,6642,0,51,1,173,20,0,0,0,0,137,156,3,0,93,166,5815,7,14,24,1933,3,22,13,24,6,1259,130,0,296,6081,1974,1
2021-12-28,Kelantan,295,31,240,9742,6,77,1,198,19,0,0,0,0,115,163,1,0,81,137,2528,7,10,11,848,2,51,40,27,13,510,60,0,279,2753,871,1
2021-12-28,Melaka,144,24,154,11336,1,31,1,96,16,0,0,0,0,37,47,1,0,31,65,5945,12,6,6,981,6,13,6,6,5,651,34,0,85,6053,999,1
2021-12-28,Negeri Sembilan,94,1,148,12877,5,17,0,74,3,0,0,0,0,94,115,1,0,62,85,3391,11,8,14,922,2,35,45,13,10,1084,68,0,210,3549,946,1
2021-12-28,Overall,2897,192,3434,364867,51,602,14,2099,182,4,7,3,0,1488,1921,52,0,1563,2627,119904,285,208,283,24889,80,410,383,302,169,12544,1049,14,3461,124379,25460,1
2021-12-28,Pahang,215,10,79,15512,2,49,1,161,4,0,0,0,0,63,186,2,0,33,91,4738,12,4,9,1359,3,24,28,14,12,659,81,0,251,4874,1375,1
2021-12-28,Perak,117,26,168,17137,0,17,2,80,18,1,2,0,0,144,140,4,0,101,219,7229,56,20,35,3100,14,27,38,29,16,640,85,3,288,7605,3169,1
2021-12-28,Perlis,22,2,32,17428,0,4,0,16,2,0,0,0,0,13,6,0,0,8,15,658,0,1,3,313,3,3,2,4,4,156,11,0,19,681,320,1
2021-12-28,Pulau Pinang,183,6,268,19661,3,35,0,136,12,1,0,0,0,71,84,4,0,76,113,7597,13,17,17,1587,3,23,15,20,8,482,49,1,159,7799,1624,1
2021-12-28,Sabah,168,0,210,24131,3,42,0,120,6,0,1,0,0,32,113,2,0,172,226,3281,15,20,24,1291,2,22,19,33,10,1168,148,1,147,3694,1337,1
2021-12-28,Sarawak,19,0,40,24415,0,3,1,10,5,1,0,0,0,123,116,3,0,63,73,8313,17,6,9,2111,4,7,11,7,2,1283,136,1,242,8466,2130,1
2021-12-28,Selangor,675,23,977,36106,2,120,1,512,42,0,2,1,0,341,430,6,0,459,819,33971,75,38,69,4463,18,55,50,60,43,1166,86,3,777,35324,4588,1
2021-12-28,Terengganu,190,7,159,38653,0,32,2,147,9,0,0,0,0,79,77,1,0,52,91,4029,6,9,7,548,2,26,25,23,15,475,40,0,157,4178,566,1
2021-12-28,W.P. Kuala Lumpur,205,18,296,41899,0,52,3,141,9,0,1,1,0,88,161,12,0,121,206,14334,18,26,28,2486,9,30,40,21,9,572,34,2,261,14679,2549,1
2021-12-28,W.P. Labuan,4,0,0,41953,0,0,0,3,1,0,1,0,0,0,0,0,0,2,5,203,0,1,2,60,0,0,0,0,0,93,7,1,0,210,63,1
2021-12-28,W.P. Putrajaya,24,1,21,42363,0,2,0,20,2,0,0,0,0,1,4,1,0,10,10,892,2,4,1,84,0,2,3,4,3,56,6,0,6,914,89,1
2021-12-29,Johor,429,29,436,5005,4,98,4,309,18,2,0,1,0,177,198,18,0,167,332,19768,21,21,41,3255,5,77,59,14,11,2290,74,3,393,20288,3322,1
2021-12-29,Kedah,236,18,215,6653,2,49,1,166,20,0,0,0,0,210,290,5,0,124,211,7347,8,14,21,2217,3,21,15,20,5,1259,130,0,505,7690,2255,1
2021-12-29,Kelantan,499,18,163,10085,36,129,0,337,33,0,0,0,0,87,152,1,0,68,158,3074,8,13,15,1074,2,22,31,21,13,510,60,0,240,3308,1104,1
2021-12-29,Melaka,101,6,561,11219,3,15,1,77,8,0,0,0,0,36,169,2,0,39,89,7488,0,5,10,882,1,12,6,6,2,651,34,0,207,7616,898,1
2021-12-29,Negeri Sembilan,118,24,178,12697,2,25,2,79,12,0,0,0,0,83,87,3,0,45,61,5229,11,5,10,1073,2,26,25,14,9,1084,68,0,173,5346,1090,1
2021-12-29,Overall,3683,239,4322,360022,104,725,18,2684,256,5,1,7,0,1629,2067,93,0,1477,2589,149704,168,197,300,27872,53,374,343,288,162,12522,1049,13,3789,153938,28422,1
2021-12-29,Pahang,308,25,402,15235,6,61,0,221,26,0,1,0,0,101,78,0,0,37,86,5540,6,8,5,1226,3,30,18,17,15,659,81,1,179,5669,1242,1
2021-12-29,Perak,173,28,68,16961,2,28,0,118,27,1,0,1,0,109,104,8,0,100,169,9750,22,18,43,3942,14,24,36,26,17,618,85,2,221,10041,4017,1
2021-12-29,Perlis,18,0,25,17245,0,3,1,13,1,0,0,0,0,12,16,0,0,14,19,884,6,1,1,451,2,5,7,2,3,156,11,0,28,923,455,1
2021-12-29,Pulau Pinang,178,7,235,19421,5,40,0,130,8,0,0,0,0,64,86,3,0,79,111,10313,5,16,20,1817,1,12,16,19,8,482,49,0,153,10508,1854,1
2021-12-29,Sabah,192,5,371,23712,8,50,2,131,9,0,0,2,0,46,117,13,0,169,219,4033,5,16,12,1403,2,13,21,33,10,1168,148,2,176,4426,1433,1
2021-12-29,Sarawak,23,0,42,23977,0,4,0,14,5,0,0,0,0,195,125,11,0,57,83,10297,8,15,8,1975,1,5,10,7,2,1283,136,0,331,10445,1999,1
2021-12-29,Selangor,962,28,1085,35533,36,134,5,767,56,1,0,1,0,313,376,17,0,394,771,42809,44,41,65,5091,12,61,41,56,37,1166,86,2,706,44018,5209,1
2021-12-29,Terengganu,193,12,195,38076,0,37,1,139,16,0,0,0,0,90,154,2,0,44,84,4557,3,8,16,763,0,32,38,25,15,475,40,0,246,4688,787,1
2021-12-29,W.P. Kuala Lumpur,224,35,302,41239,0,47,1,159,17,1,0,2,0,94,107,10,0,130,175,17503,16,16,31,2585,5,31,16,24,12,572,34,3,211,17824,2637,1
2021-12-29,W.P. Labuan,7,1,24,41276,0,1,0,6,0,0,0,0,0,0,3,0,0,2,10,190,1,0,1,52,0,0,2,0,0,93,7,0,3,203,53,1
2021-12-29,W.P. Putrajaya,22,3,20,41688,0,4,0,18,0,0,0,0,0,12,5,0,0,8,11,922,4,0,1,66,0,3,2,4,3,56,6,0,17,945,67,1
2021-12-30,Johor,433,36,406,5028,11,113,1,300,19,0,0,0,0,326,328,14,0,310,471,24052,153,39,49,3479,3,60,47,17,15,2290,74,0,668,24986,3570,1
2021-12-30,Kedah,328,74,215,6788,0,79,2,210,37,1,1,2,0,159,194,13,1,95,226,7131,8,11,29,1911,3,30,18,18,5,1259,130,4,367,7460,1954,1
2021-12-30,Kelantan,425,63,393,10249,8,88,2,304,31,0,0,0,0,87,146,0,0,56,140,3570,2,9,28,757,2,62,31,23,15,510,60,0,233,3768,796,1
2021-12-30,Melaka,239,10,125,11496,3,52,2,162,23,0,0,0,0,30,174,0,0,28,40,7537,28,5,9,889,2,9,9,8,2,651,34,0,204,7633,905,1
2021-12-30,Negeri Sembilan,161,13,178,12957,1,40,1,105,15,0,0,0,0,62,65,4,0,53,63,5980,11,6,9,990,2,35,18,13,7,1084,68,0,131,6107,1007,1
2021-12-30,Overall,3997,366,3984,362490,87,880,19,2797,301,4,4,6,0,1624,1948,68,1,1438,2602,170709,364,189,307,28211,32,395,316,281,155,12522,1049,14,3641,175113,28739,1
2021-12-30,Pahang,254,8,307,15439,1,51,1,191,11,0,0,0,0,86,103,1,0,33,89,7331,5,6,9,1605,0,19,23,15,13,659,81,0,190,7458,1620,1
2021-12-30,Perak,209,18,117,17249,17,39,1,148,21,0,0,0,0,95,107,5,0,93,190,10805,21,15,25,3435,5,29,42,16,9,618,85,0,207,11109,3480,1
2021-12-30,Perlis,7,0,35,17504,0,1,0,5,1,0,0,0,0,8,7,0,0,14,16,900,0,3,1,485,1,2,3,4,3,156,11,0,15,930,490,1
2021-12-30,Pulau Pinang,207,7,214,19673,9,42,0,151,14,0,0,1,0,87,78,4,0,70,173,10891,4,11,21,3360,2,13,11,21,9,482,49,1,169,11138,3394,1
